opt,func,exec_time,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30
GWO,Sphere,196.90088844299316,7.752694602371998e-65,6.840335553012311e-65,5.529486762659703e-64,2.8782816907395547e-64,9.285119081446784e-65,4.880766452594254e-65,2.5763253084313685e-63,1.3425979647022608e-64,5.466890584087054e-64,1.1268470950878152e-65,4.418324613586615e-64,2.5639337713202514e-66,1.8980929010260467e-64,1.7257719513402545e-64,5.019958960328913e-65,7.685312749704274e-65,6.070469306043898e-64,4.140625018823529e-66,5.52879610916521e-67,1.4049925943995448e-64,1.4602216531490468e-65,6.628480524260305e-66,1.0588349594098442e-67,4.031612968665106e-65,3.8975336437476503e-64,1.6534813493087802e-64,5.6185676201662604e-65,4.192109133387861e-64,7.584434410719954e-64,7.211464987052758e-65
GWO,RotatedHyperEllipsoid,372.9948534965515,2.525877252294943e-65,3.763667706845608e-65,5.697020473452993e-64,1.224343218582877e-67,2.220072544728597e-66,6.0776179260000144e-65,1.3803928992885245e-66,3.1990080247182495e-66,2.692270769236549e-66,7.55068543485138e-64,9.674243922934407e-65,1.0761643264017411e-64,3.752212025325332e-65,3.947118091360389e-65,2.8547144939044393e-65,1.3701833205502949e-65,6.4085515123152385e-65,1.38921172935118e-65,2.8537631332178294e-65,1.2609281896170906e-66,8.684975957181997e-65,1.5101298591801892e-64,1.0420867015228638e-66,2.9377955363627883e-65,2.9255790047831152e-65,3.7664864637807265e-66,9.39891043635385e-65,8.99146592184218e-65,8.346067338011461e-66,7.47475040705427e-64
GWO,Rosenbrock,203.48371291160583,26.246081530477753,26.147726522096693,27.067803793709498,26.190681937944525,27.910828128477984,26.013190884142965,27.121144629622492,26.152539256475556,27.111852120968255,26.191847730558052,26.2257122187564,27.116369871179685,27.89643739416306,27.12417747019161,26.19589150548436,26.85699800346533,26.27253916984281,26.04152704503382,27.885761176797722,27.114931427861155,26.143404851737284,26.175881254688694,26.198110224718626,25.687409707184493,26.15974608428745,26.21921194260125,27.12488169845846,27.103003747922124,27.124837448666018,26.127463235408975
GWO,Dixon-Price,223.66744232177734,0.0007022871476584634,0.08047264880941161,0.011142403227912698,0.001323072336549456,0.010564983744094312,0.0016896984688888716,0.0015830969348040109,0.0014072829725106752,0.0013762722437883942,0.010769455856904047,0.01082276592602439,0.0009109753013428697,0.011122300237249859,0.00160063634069336,0.008841127619407719,0.010741742571518673,0.05070483119352113,0.0016030436873139026,0.0012394794554394083,0.0008629592726896349,0.0804668060001702,0.0019646584962399157,0.010729703482855558,0.0017548703112901245,0.010262477193661131,0.010395051723769646,0.0009292800336986768,0.010635359788881122,0.01041642884362089,0.009593009785189632
GWO,Perm,1411.1584057807922,17.301616807171293,67.38642765270606,10.451900470025715,13.5223681666126,7.788620524276866,7.890132193951557,71.0351908921536,15.711345877126975,6.437578124641588,66.29997846289925,11.51902998942233,16.927908015022805,69.3104536837257,10.505965102831242,12.268457185461859,70.11939303465974,8.605363423906486,8.750286890245135,15.34079357631156,5.483240937748169,5.420245400287147,4.850914488538444,71.39343702443536,66.40330215550568,11.511758723525338,14.011277124734496,10.529700194005601,10.028974566833393,10.874852634136122,9.321486639242334
GWO,Quartic-Noise,230.18621349334717,0.001701118503986321,0.0012311718593285676,0.0003919118989499966,0.001155455899555507,0.0023450398964334975,0.0013024188401570944,0.00098257058553593,0.000634266572759842,0.0013205691770670543,0.0008362544660788795,0.0006997038435832692,0.0012457867970292666,0.0006546173501036475,0.002963664846023379,0.0011236503179181696,0.0017343507481201456,0.0012451759843890148,0.0019956473239185714,0.0016927473052563034,0.0011310605294815538,0.0012262447162670821,0.0008232072082196964,0.0008874727605406685,0.000897117392797098,0.0006736768898352669,0.000956724426956483,0.0011623969096754296,0.0006387391990806426,0.0006877301156670928,0.003003639661662501
GWO,Generalized-Shwefel,200.00469040870667,5995.061866101724,8369.530744700456,6638.21906777824,5655.9265091269335,8587.895709965356,5662.481422467926,5202.51169219842,5863.9069830259505,6432.227107714123,6425.396774166266,9095.636092767996,6485.244760778685,6332.734071441533,8626.951851280324,4511.219121078984,5375.639837925801,6723.182414161158,7751.149262112287,6597.252121911866,5808.612453784137,5723.0011821358075,7764.946383005075,5557.134742749859,5770.0108418360505,5564.954077488303,6554.821742347129,6778.8849068987965,6944.665271821118,6584.516045097219,5392.685683855707
GWO,Rastrigin,207.29006671905518,10.689513702419276,2.8421709430404007e-13,1.1368683772161603e-13,20.83255587856462,0.0,17.96572438375648,34.769097804816624,0.0,16.674985868924068,0.0,8.669222892907896,5.684341886080802e-14,5.684341886080802e-14,10.010617197754641,24.458625383668277,5.684341886080802e-14,14.35362140249623,2.136282099439711,15.791496226882487,12.215944666438418,7.939638203447771,12.840978208762635,0.0,3.6844037962251264,20.236687741693515,20.236937965728828,5.684341886080802e-14,8.356132768345617,7.739311372524355,6.589776625880688
GWO,Ackley,209.388676404953,2.1760371282653068e-14,1.1102230246251565e-14,1.4654943925052066e-14,1.8207657603852567e-14,2.1760371282653068e-14,1.4654943925052066e-14,2.1760371282653068e-14,2.1760371282653068e-14,2.1760371282653068e-14,2.1760371282653068e-14,1.8207657603852567e-14,1.8207657603852567e-14,1.8207657603852567e-14,1.4654943925052066e-14,1.4654943925052066e-14,1.4654943925052066e-14,1.4654943925052066e-14,2.1760371282653068e-14,1.4654943925052066e-14,1.4654943925052066e-14,1.4654943925052066e-14,2.1760371282653068e-14,1.4654943925052066e-14,1.4654943925052066e-14,1.4654943925052066e-14,2.1760371282653068e-14,1.4654943925052066e-14,2.1760371282653068e-14,1.4654943925052066e-14,1.4654943925052066e-14
GWO,Griewank,225.18861937522888,0.0,0.015103960533802141,0.0,0.0,0.011861182237236312,0.026467392737442696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024357775561990147,0.0,0.019203866735082564,0.0,0.0,0.028994102817937795,0.0,0.0,0.012233299132226039,0.012840352260296117,0.0,0.0,0.0,0.0,0.0
