opt,func,exec_time,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30
VGWO,Sphere,105.61726355552673,4.742696151295764e-184,1.2232918852881449e-192,3.532744205422989e-195,5.6365232992838e-194,1.0282964909550022e-196,1.6157232340605852e-190,1.4398639259149222e-183,1.3231366446952005e-200,5.762658961103902e-197,5.676280803699373e-191,5.16422054888042e-190,2.6588070979683384e-193,4.470797299040519e-193,2.429245735685874e-195,2.0651350106371537e-210,4.661179637205483e-192,9.968090913730885e-187,3.8858415304815685e-203,1.8756177979215146e-190,4.3254615530564374e-187,3.769340281872022e-191,7.718686478651644e-195,1.794182135283071e-187,5.5423616597327484e-192,1.2863687830700964e-185,2.200926194538665e-183,5.227749233982857e-198,4.852772272269714e-190,5.953169115934609e-185,7.195254316380397e-183
VGWO,RotatedHyperEllipsoid,451.3795826435089,7.11739601597175e-190,6.259266399908274e-191,2.744233524030459e-190,8.24051750091234e-192,5.36889447915476e-190,1.5475611726481596e-187,2.391000117342894e-189,2.6962805233973535e-188,3.3948098486698303e-196,1.0204489072334887e-182,7.207273169974461e-189,7.429538490352645e-186,1.1328335008511106e-201,1.635388905982061e-188,9.458098704788882e-188,3.3357662545101267e-188,2.999072018719607e-190,5.321979870738527e-187,5.641669215173029e-183,1.003645684648065e-183,6.97445134754437e-189,5.634165701850525e-191,1.9228130641163105e-199,1.8236642018961213e-190,3.75225917228857e-193,2.1123868090455755e-201,2.5461137927168184e-196,6.249988761314312e-183,9.24723371044859e-193,3.926184441085575e-185
VGWO,Rosenbrock,104.33370208740234,27.87522137772086,27.046907541974722,27.13203626841251,27.892774169910908,28.73513781263146,27.94294702105027,26.982543194571555,27.6334143269913,27.473262643927402,28.206185159918697,27.322995527364334,26.99139946408824,27.079303382160177,28.714966553269043,27.087279606827938,28.402602282001506,26.937588116117855,28.73222529493671,26.776650431259977,27.010439587310206,27.82763674205416,27.60184196929326,28.503345122923136,27.030438255104862,26.73666770546954,27.87067290378531,27.000921922563926,26.813750556274343,26.497467443865375,27.24340923145255
VGWO,Dixon-Price,162.55583024024963,0.10989403768649784,0.1098709573442371,0.11006574253049317,0.003307667345078976,0.014139544659066701,0.01390956053833849,0.10991945850446519,0.1417026586035784,0.01646728866489472,0.11006567015691386,0.10984634286783738,0.002202384315696515,0.10237439373362832,0.10989713027942896,0.0138474564827469,0.3750028046792945,0.023080288305277946,0.10998006030200319,0.014440455871375116,0.10990580658247531,0.014496141366792382,0.013594886381299092,0.10994666143233837,0.10987977559748147,0.37227770916539055,0.10991754684680395,0.11001466687183725,0.1030174820845487,0.3736232427289833,0.015626186349294465
VGWO,Quartic-Noise,136.26892614364624,9.146016627270548e-06,8.221966741341002e-06,2.058560129503136e-05,3.887856759100116e-05,1.3583951299245278e-05,3.806589881888228e-05,1.9449570581198117e-05,6.386293772031593e-06,1.880444341606502e-05,1.1465977730940047e-05,7.926107035603201e-06,4.434201722195485e-05,1.730297235136291e-05,2.1439032835694764e-06,3.833267794531527e-05,2.0016498757113612e-05,3.94108365481281e-05,1.765602390524368e-05,3.4045391297526673e-06,0.00011438870593475059,6.200875171114007e-07,2.6645496597048856e-05,3.5247661611670367e-07,2.7522652702731793e-05,1.0283821039180907e-07,9.208496770107904e-06,1.843964718928337e-05,1.4175057041497579e-05,5.354804410281003e-06,2.356771862683701e-05
VGWO,Generalized-Shwefel,88.58452033996582,4110.224807074017,2423.9312583790725,3123.0448613835215,6270.29234137815,4255.38368233656,2329.990801993965,4554.234935592741,5816.501353469171,1728.1800605822464,3781.2847839264123,85.18488115418404,4576.148999601093,1231.532396400713,6085.229294181658,5522.516280750981,2852.4652686899663,2105.968387658557,3584.6447882751254,2560.676815902061,737.9949790264964,1884.8353914846703,4837.6150033004105,5616.474187181425,5292.912151297348,2185.652973511642,1845.4329397394904,3640.009014197991,5174.798948687658,1679.1812737561613,6469.75548676401
VGWO,Rastrigin,124.10221648216248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGWO,Ackley,107.79589247703552,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
VGWO,Griewank,124.90476441383362,0.0,0.0,0.0,0.029243292546931032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGWO,Levi,191.80678343772888,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577,1.668971097219577
