step_vol,func,exec_time,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30
0.2,Sphere,87.55246543884277,1.610866399643019e-100,3.0522229685239374e-102,4.0912306152453186e-105,1.8662430929968426e-105,3.7160732341572135e-101,4.672165439922149e-103,5.154041065181583e-100,2.6437626155616374e-99,4.687380971918878e-98,1.9844936717242876e-100,1.051517014753164e-99,5.2801988008882966e-104,3.9650253997510996e-101,3.804916485760057e-101,6.881255604105284e-99,8.209770529213525e-106,1.1948621183786052e-101,1.300603080804373e-95,1.000741882732314e-98,5.740105047824263e-103,1.026079333346165e-102,2.5748291113825666e-102,2.951721877558945e-98,1.4499631621338355e-100,6.180475686904469e-100,3.225469305719459e-100,1.5208251120422158e-95,2.4692910039513777e-102,5.728586986872281e-101,1.0969314770344674e-102
0.2,RotatedHyperEllipsoid,269.5817639827728,4.363255111472596e-102,8.296734225770211e-98,3.245161788480942e-97,5.8930572029623906e-95,7.85506830437457e-101,4.4913197881623856e-99,2.297082540032876e-101,2.5767749973817374e-95,1.4182233182017972e-99,5.557763250493106e-97,4.522273618125167e-100,9.56348813610023e-105,4.973774350535047e-96,1.255710889196862e-100,1.198326828375671e-104,1.7999157624265156e-100,1.2486993731093007e-98,2.8351771384996168e-96,4.4084655340936696e-97,1.7349746444445232e-100,5.754737854555061e-100,7.439216227266722e-102,6.340091464759341e-95,7.08019712107281e-102,2.572477551007765e-98,5.7323172102603345e-99,1.1225690771297593e-98,1.0773585621490883e-98,5.531506912311322e-99,1.2763437895460262e-94
0.2,Rosenbrock,98.11586451530457,11.693420708093626,11.174600518940574,11.200336623196538,12.097338112820216,11.59783853209463,11.227557351864935,11.224995173520572,12.057848057730212,11.126805347462762,12.130380622616599,11.145893378826882,10.753701926338108,11.456200855328193,12.159878629850857,11.16665551529144,11.123157976485196,12.126809641481126,10.83164625609406,11.814327021603178,11.209106572490658,12.077691999444976,12.152675465281467,11.29583263037186,11.240224107284206,11.848011773787102,11.21662801688285,11.703113411992806,11.177055872767824,11.205920778446304,11.926062643233843
0.2,Dixon-Price,108.31375861167908,0.013736865007839227,0.0006757145805404087,0.0013747039664685952,0.0011867397586033078,0.0011194662946588851,0.002946071329573201,0.0013826606209111558,0.0009603856325672659,0.0068163645589246185,0.014145099643351273,0.014091155395649377,0.014333244099974492,0.0004834730025527064,0.013564414878568073,0.0005395836873014,0.013852327146693044,0.0014353234918359726,0.0009329342058779522,0.013963895574832364,0.001359794571493994,0.0011896755387148716,0.00018413256979014247,0.0011649488986484368,0.0011770354942906645,0.013646011257249438,0.0005773946759813347,0.01338514153206367,0.01368291441656697,0.0003162018969750958,0.0012818734042462246
0.2,Quartic-Noise,99.00108575820923,4.2383010958125755e-05,3.897824816851585e-06,4.9911619337507215e-06,4.6924985535529304e-05,4.123247773406756e-05,8.915808109304002e-06,3.958049082066041e-05,1.2361017073233939e-06,3.3001667952713395e-05,3.589925203990497e-06,1.608158786490812e-05,1.0082213977562783e-05,5.913572781491277e-05,7.570595102325519e-06,1.3451909966767767e-05,1.8712610153754155e-06,1.3665456473035805e-06,3.9985056817422265e-05,6.771569955296154e-05,3.829696926769627e-05,2.0413006812900072e-06,7.3714399580445105e-06,6.841997260019116e-05,2.755939649078597e-06,6.159955786274049e-05,1.6107593477363617e-05,5.410139333376833e-05,1.4911438686467189e-06,6.42180785011412e-06,1.8539132845500766e-06
0.2,Generalized-Shwefel,79.49055480957031,3241.146839102545,2940.5626596699303,2290.9091975915594,3345.6818237762013,2201.819751979282,2769.89026107715,3161.8985414387294,3053.5157371268842,2866.267712746389,1891.6355588285433,2489.5855281856343,3238.0724757452363,2889.969108419322,3010.471241845668,3574.4858546263017,665.4731731834618,2389.9083954488356,2279.322239478475,3021.3595981477147,2636.8757244185936,2828.0731025709592,2792.4531846411,3199.1238213273778,2782.369059320633,2361.223894076673,1668.4560609983846,3002.0283061235127,2960.057553100339,2890.335776650497,2448.482720312642
0.2,Rastrigin,86.71532988548279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,Ackley,105.17222905158997,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
0.2,Griewank,110.1427903175354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022164123439321948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010241020702370873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,Levi,171.5514781475067,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.177677263228718,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982,2.159844949342982
