step_vol,func,exec_time,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30
0.0001,Sphere,98.24875354766846,3.1397683267703384e-102,4.2287279675473515e-102,1.2550126514457034e-98,2.042023058964178e-102,3.995590023387382e-101,1.3318158612901842e-100,2.17023209257689e-103,1.0885878489878006e-99,5.901486944676733e-101,3.1233148339190812e-99,2.302902134460223e-103,4.041647901026525e-100,4.905805152108502e-103,1.0693997602785112e-101,1.536458660292656e-104,4.655819525175901e-103,8.222030573453172e-103,4.9998453343273526e-101,1.6210274202404232e-97,1.3285143816537673e-99,9.211827175434958e-102,3.017758406412622e-104,5.060244794784401e-100,1.5416872336098703e-98,1.1470411780902231e-97,7.802578287232747e-100,5.222340428562422e-100,6.852529939270114e-101,1.2672100498228523e-101,2.7405228472345373e-100
0.0001,RotatedHyperEllipsoid,180.86133432388306,3.351436024176004e-104,7.032492353975045e-97,1.3725897502070066e-101,5.784208928764667e-102,2.7715311190637575e-101,2.376442899212566e-100,7.507129018631477e-102,3.530228270609922e-100,4.0205647902885144e-103,1.4962101909228404e-101,1.2785509239833996e-102,1.2044913597375228e-102,1.1333520582119847e-98,1.3487347062049125e-99,8.190047221850012e-103,5.254674162374208e-103,2.787421268799659e-101,6.896851321872654e-100,7.013079220928101e-103,1.5402492022030363e-99,7.377481079133267e-99,7.643059448673322e-102,3.2266983684134612e-102,8.888352599298655e-103,3.644784792164696e-102,1.6179781500091868e-99,3.596368979384579e-102,1.5534085102933108e-101,1.0752228875241206e-101,7.626944882934034e-103
0.0001,Rosenbrock,95.48914337158203,12.135028881258176,10.533265220874835,11.065863600253369,11.121261811839354,10.76508953023729,11.181124020090095,12.151925071222765,11.143179739650753,11.193635724742315,10.960803525535738,69.2170085810473,11.16959205527671,11.022940839022336,10.910454154027464,10.183174743797373,10.58458367013057,11.114106582449077,11.132437970913982,11.15051451829951,11.99430387261134,11.19818877216797,10.974857667725932,10.011226844771226,11.171374993983918,11.169765074421587,9.879914608670628,10.389511489686448,11.13060755175481,11.111624340411929,11.112886063085622
0.0001,Dixon-Price,100.61297082901001,0.0019705024121692014,0.001047447528710798,0.014734812602357905,0.014449037090226689,0.0013849588181656309,0.013542883942102651,0.1100091626349274,0.013999412347881452,0.0005967567624687514,0.013456897293120516,0.0006114572001170298,0.013891563108766524,0.0016963734484549914,0.0006143341213404698,0.001168890088078372,0.0017344225612139078,0.0015519657336529713,0.013959199841413979,0.014055469821342651,0.013027755576458994,0.01393160916646426,0.0020334000280949824,0.013711377483312632,0.0015771661380354234,0.009970755166052156,0.006786962720536261,0.0008868857705015618,0.014106388447239583,0.0013419270469284732,0.013302386593823538
0.0001,Quartic-Noise,90.8351583480835,0.00018200128564188956,0.0011503478709105506,0.00029369682056861244,0.00090963879553287,0.0007650318212658854,0.0004918557951741581,0.0010572138854518835,0.0007471499691365093,0.0008501126193314265,0.0011435497551210794,0.0003452746902812809,0.00040779756893787197,0.001094237375624082,0.0003063781866057514,0.001528396840394868,0.0017333150635615992,0.00044724200506970164,0.0007830579779725148,0.0009151383066420266,0.0010300125041333048,0.0010688601521648162,0.00183899892649988,0.0006590163879342626,0.0008280575440924104,0.0008045354877625274,0.0006998003937957398,0.0005845443428801742,0.0008567731342793421,0.0009601500687142188,0.0002356577770118124
0.0001,Generalized-Shwefel,89.69834542274475,1761.9161823098848,1580.1900572772438,2573.155247501674,3790.6735817916383,2083.998069460349,2940.661916527108,3516.427003632464,3043.440953189185,1796.6062383657336,3559.4831582750294,3720.7055064702754,3175.665847495307,2238.284553685572,1938.7825653207174,2273.9585035144505,3917.6472903509716,2866.30376508324,1807.447394929386,2630.07958798276,1940.068231958985,3835.15954764715,3610.8950710088116,2633.172719994205,1733.4073100816613,3328.9426568272133,1449.0570097120599,1881.8653520032904,3826.108088130728,2895.3937922129235,2286.9318323220887
0.0001,Rastrigin,92.02862930297852,10.421637833074072,0.0,9.409449188146596,0.0,8.03095527150964,16.049083501849367,6.951019362344994,3.4596659128503973,7.089650253335122,4.684187807581878,55.001478177699326,4.712348441812111,0.0,8.56240293550104,5.684341886080802e-14,10.270287951788958,8.34547568625527,16.092873384512757,0.0,3.2156517676543217,4.662065213693779,35.494730352593294,9.046672683796828,4.703686858656596,13.190656227890031,0.0,5.981726745988794,2.842170943040401e-14,6.055797686618263,6.2049314485385025
0.0001,Ackley,103.87253308296204,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,3.9968028886505635e-15,7.549516567451064e-15,3.9968028886505635e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,3.9968028886505635e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,3.9968028886505635e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,7.549516567451064e-15,3.9968028886505635e-15
0.0001,Griewank,104.30303120613098,0.0,0.0,0.0,0.05742958081505867,0.014297452996898885,0.0,0.0,0.0,0.0,0.026320081807625795,0.04895695782698328,0.0,0.0,0.0,0.01842873928106581,0.010655825671714081,0.0,0.0,0.0,0.0,0.04629414454835912,0.023702066401453226,0.0,0.008132868810117433,0.0,0.01596822420197308,0.0,0.0,0.05367914554679154,0.0
0.0001,Levi,133.4007396697998,2.1598449493429843,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825,3.3832281813133815,2.1598449493429825,2.1598449493429834,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.7476927012238637,2.1598449493429825,2.159844949342983,2.1598449493429825,2.1598449493429825,2.1598449493429834,2.1598449493429825,2.1598449493429843,2.1598449493429825,2.1598449493429825,2.1598449493429843,2.1598449493429825,2.1598449493429825,2.1598449493429825,2.1598449493429825
